project_id,district,total_land_parcels,acquired_land_parcels,pending_land_parcels,total_landowners,compensation_pending,legal_cases,documents_pending,approval_pending_days,objections_count,survey_completed_percent,current_stage,previous_delay_days,land_pending_percent,delay_status
LA109290,Patan,446,245,201,395,108,2,5,21,12,78.4,Compensation,0,45.07,No
LA109291,Patan,878,549,329,1181,138,4,14,17,12,71.9,Acquisition,60,37.47,No
LA109292,Banaskantha,1493,1395,98,1380,655,6,8,25,12,88.9,Acquisition,3,6.56,Yes
LA109293,Bharuch,1053,369,684,1146,411,3,9,3,18,70.5,Objection,39,64.96,Yes
LA109294,Mehsana,1382,1126,256,1848,939,8,8,13,28,85.5,Acquisition,16,18.52,Yes
LA109295,Anand,328,185,143,306,89,8,4,16,6,69.0,Compensation,0,43.6,No
LA109296,Ahmedabad,362,211,151,487,229,2,9,2,9,76.0,Acquisition,2,41.71,No
LA109297,Banaskantha,1139,727,412,766,94,5,6,18,11,82.0,Compensation,5,36.17,No
LA109298,Gandhinagar,499,364,135,438,192,0,9,21,7,76.1,Acquisition,0,27.05,No
LA109299,Junagadh,1281,963,318,814,347,6,9,0,7,80.2,Acquisition,29,24.82,No
LA109300,Jamnagar,722,149,573,762,487,1,15,23,9,46.0,Notification,31,79.36,Yes
LA109301,Patan,341,176,165,481,160,7,11,10,12,62.1,Objection,0,48.39,Yes
LA109302,Vadodara,1275,996,279,1455,777,4,10,16,18,76.6,Acquisition,58,21.88,Yes
LA109303,Kheda,848,664,184,944,320,4,14,20,16,82.9,Acquisition,10,21.7,No
LA109304,Jamnagar,1214,349,865,972,343,2,7,0,12,59.2,Objection,11,71.25,Yes
LA109305,Junagadh,706,320,386,980,342,5,8,39,9,53.2,Compensation,12,54.67,Yes
LA109306,Vadodara,233,134,99,227,87,5,12,23,10,81.6,Acquisition,27,42.49,Yes
LA109307,Ahmedabad,1038,642,396,820,447,4,10,33,14,72.3,Compensation,55,38.15,Yes
LA109308,Bhavnagar,230,100,130,331,105,3,10,0,9,64.4,Compensation,22,56.52,Yes
LA109309,Valsad,1012,450,562,942,147,6,13,9,10,54.7,Compensation,34,55.53,Yes
LA109310,Valsad,654,372,282,578,188,8,8,35,9,75.8,Compensation,54,43.12,Yes
LA109311,Anand,1198,666,532,697,254,7,12,72,8,78.1,Compensation,0,44.41,Yes
LA109312,Kheda,1312,798,514,932,129,7,14,21,14,70.4,Acquisition,19,39.18,No
LA109313,Amreli,641,495,146,819,100,8,11,34,16,87.3,Handover,30,22.78,No
LA109314,Gandhinagar,1329,1095,234,1308,352,6,7,0,25,85.5,Compensation,0,17.61,No
LA109315,Navsari,210,118,92,296,65,2,8,33,9,73.8,Compensation,34,43.81,Yes
LA109316,Valsad,205,66,139,128,23,5,7,0,3,60.8,Objection,26,67.8,No
LA109317,Mehsana,1491,1180,311,1647,909,4,5,20,24,83.9,Acquisition,1,20.86,Yes
LA109318,Morbi,883,428,455,1058,237,5,10,45,13,48.8,Compensation,57,51.53,Yes
LA109319,Rajkot,703,400,303,780,279,6,9,7,10,75.0,Acquisition,25,43.1,No
LA109320,Kheda,275,163,112,282,155,6,8,35,11,67.3,Compensation,19,40.73,Yes
LA109321,Gandhinagar,469,310,159,502,53,2,8,10,8,80.9,Acquisition,4,33.9,Yes
LA109322,Gandhinagar,1045,719,326,1223,146,6,6,34,25,62.9,Acquisition,16,31.2,No
LA109323,Mehsana,1242,881,361,1648,506,2,8,75,27,87.4,Acquisition,19,29.07,No
LA109324,Banaskantha,1379,965,414,1176,424,3,7,0,13,82.1,Acquisition,0,30.02,No
LA109325,Ahmedabad,641,91,550,618,170,7,10,50,12,49.2,Objection,9,85.8,Yes
LA109326,Anand,709,617,92,796,327,4,5,0,13,82.9,Acquisition,41,12.98,No
LA109327,Amreli,286,128,158,238,69,1,13,11,2,63.5,Objection,22,55.24,Yes
LA109328,Ahmedabad,170,87,83,121,72,5,6,0,5,52.6,Compensation,90,48.82,Yes
LA109329,Amreli,685,369,316,972,671,3,13,34,16,73.1,Compensation,9,46.13,Yes
LA109330,Mehsana,890,463,427,645,302,5,10,10,14,66.0,Acquisition,2,47.98,Yes
LA109331,Sabarkantha,201,56,145,153,90,3,7,3,9,50.3,Objection,0,72.14,Yes
LA109332,Anand,642,354,288,711,213,2,11,0,13,76.7,Acquisition,11,44.86,No
LA109333,Amreli,980,515,465,607,221,9,8,5,11,68.4,Compensation,32,47.45,Yes
LA109334,Kheda,1226,905,321,712,230,1,16,38,12,86.5,Acquisition,26,26.18,Yes
LA109335,Sabarkantha,1411,1016,395,857,163,3,4,23,11,86.9,Compensation,54,27.99,No
LA109336,Surat,543,253,290,359,70,5,7,28,6,74.3,Objection,6,53.41,No
LA109337,Valsad,618,372,246,579,273,3,5,54,8,70.2,Acquisition,0,39.81,No
LA109338,Patan,1319,724,595,1710,839,4,8,9,23,85.8,Compensation,18,45.11,Yes
LA109339,Bhavnagar,1055,631,424,905,329,6,13,40,16,75.5,Compensation,29,40.19,Yes
LA109340,Mehsana,447,213,234,418,229,5,7,55,11,75.7,Compensation,37,52.35,Yes
LA109341,Surat,1044,571,473,1138,447,6,9,5,16,59.5,Objection,26,45.31,Yes
LA109342,Surat,278,254,24,228,77,4,6,31,6,90.0,Acquisition,45,8.63,Yes
LA109343,Valsad,701,583,118,658,118,6,7,42,10,88.4,Handover,0,16.83,No
LA109344,Junagadh,494,222,272,443,131,2,6,0,13,63.1,Objection,48,55.06,No
LA109345,Bharuch,1490,776,714,1278,156,2,16,22,14,72.1,Compensation,18,47.92,No
LA109346,Anand,100,67,33,90,14,6,9,17,6,80.9,Handover,40,33.0,No
LA109347,Rajkot,1293,482,811,724,34,1,19,21,16,52.3,Compensation,0,62.72,No
LA109348,Panchmahal,458,365,93,617,293,7,8,21,17,86.1,Acquisition,26,20.31,Yes
LA109349,Junagadh,102,57,45,146,12,2,5,37,5,64.8,Compensation,25,44.12,No
LA109350,Jamnagar,1007,511,496,1336,257,9,9,34,28,82.7,Acquisition,13,49.26,Yes
LA109351,Gandhinagar,1033,864,169,573,401,2,7,27,10,88.1,Handover,71,16.36,Yes
LA109352,Amreli,256,158,98,314,100,5,6,79,9,70.7,Compensation,16,38.28,No
LA109353,Rajkot,105,64,41,112,21,2,7,3,4,80.9,Compensation,51,39.05,No
LA109354,Rajkot,211,153,58,134,43,3,5,47,4,92.8,Compensation,0,27.49,No
LA109355,Panchmahal,643,531,112,893,492,6,5,1,14,92.6,Acquisition,70,17.42,Yes
LA109356,Sabarkantha,242,182,60,302,29,4,13,10,6,85.0,Acquisition,3,24.79,No
LA109357,Valsad,1070,257,813,728,172,3,7,22,15,49.7,Notification,8,75.98,No
LA109358,Surat,162,120,42,230,37,4,7,28,4,85.0,Acquisition,3,25.93,No
LA109359,Vadodara,1194,845,349,792,300,6,4,12,14,80.7,Compensation,28,29.23,No
LA109360,Sabarkantha,1319,846,473,1265,401,6,10,25,24,68.5,Compensation,17,35.86,Yes
LA109361,Vadodara,1090,629,461,755,165,5,12,2,19,71.5,Compensation,0,42.29,No
LA109362,Bharuch,1419,681,738,972,536,1,14,17,9,80.1,Compensation,29,52.01,No
LA109363,Morbi,1412,879,533,2006,276,9,6,3,28,72.3,Compensation,8,37.75,Yes
LA109364,Banaskantha,117,47,70,125,32,1,12,27,5,69.8,Objection,10,59.83,Yes
LA109365,Amreli,546,276,270,428,71,3,9,18,13,71.7,Compensation,37,49.45,Yes
LA109366,Surat,1152,716,436,1439,613,4,7,12,15,86.9,Acquisition,12,37.85,Yes
LA109367,Banaskantha,542,432,110,725,489,2,11,15,11,86.1,Handover,1,20.3,Yes
LA109368,Vadodara,1119,530,589,1540,177,9,15,7,16,70.9,Compensation,13,52.64,Yes
LA109369,Rajkot,1173,669,504,1630,233,12,11,2,17,60.7,Compensation,5,42.97,Yes
LA109370,Banaskantha,1496,328,1168,2042,411,7,18,40,28,48.3,Objection,5,78.07,Yes
LA109371,Panchmahal,528,234,294,594,117,5,10,17,13,76.6,Compensation,0,55.68,No
LA109372,Navsari,554,329,225,475,211,3,13,3,13,75.1,Acquisition,0,40.61,No
LA109373,Rajkot,85,33,52,118,24,6,3,2,6,65.6,Compensation,13,61.18,No
LA109374,Navsari,464,430,34,306,45,6,8,32,5,90.4,Handover,28,7.33,No
LA109375,Panchmahal,457,296,161,321,60,3,8,26,6,83.1,Handover,40,35.23,No
LA109376,Navsari,707,652,55,665,382,5,3,34,14,91.5,Handover,0,7.78,No
LA109377,Valsad,661,382,279,532,326,5,4,0,14,73.4,Acquisition,0,42.21,No
LA109378,Banaskantha,1292,788,504,1427,212,3,6,8,15,70.2,Compensation,8,39.01,Yes
LA109379,Rajkot,1172,821,351,1600,243,8,5,8,26,86.6,Acquisition,25,29.95,Yes
LA109380,Amreli,1107,988,119,1098,689,4,7,77,10,77.6,Acquisition,11,10.75,Yes
LA109381,Surat,57,35,22,60,23,0,6,12,2,83.9,Acquisition,8,38.6,No
LA109382,Bhavnagar,734,198,536,683,320,4,13,2,10,70.3,Notification,15,73.02,Yes
LA109383,Amreli,1108,837,271,1315,500,3,7,140,17,84.4,Acquisition,13,24.46,Yes
LA109384,Patan,404,210,194,259,51,7,7,0,9,74.5,Compensation,0,48.02,No
LA109385,Mehsana,666,428,238,395,73,5,8,25,10,74.6,Acquisition,0,35.74,No
LA109386,Anand,1104,839,265,1244,339,3,9,73,18,87.8,Compensation,11,24.0,No
LA109387,Kheda,1202,897,305,1240,645,11,12,0,19,90.8,Acquisition,0,25.37,Yes
LA109388,Sabarkantha,1289,926,363,1182,453,7,13,15,20,87.1,Acquisition,16,28.16,No
LA109389,Rajkot,673,415,258,572,96,6,8,43,15,70.3,Acquisition,78,38.34,Yes
LA109390,Sabarkantha,630,402,228,376,243,8,5,203,10,79.4,Acquisition,3,36.19,Yes
LA109391,Anand,605,486,119,703,219,4,6,50,17,92.6,Acquisition,14,19.67,No
LA109392,Panchmahal,1020,551,469,948,83,4,5,2,18,71.6,Compensation,29,45.98,No
LA109393,Junagadh,658,595,63,626,137,6,7,76,16,85.5,Handover,0,9.57,No
LA109394,Valsad,630,420,210,853,331,4,11,3,24,66.7,Acquisition,52,33.33,Yes
LA109395,Mehsana,294,101,193,357,167,5,10,26,6,62.5,Compensation,49,65.65,Yes
LA109396,Rajkot,744,403,341,556,316,7,7,4,9,67.2,Compensation,8,45.83,No
LA109397,Ahmedabad,394,204,190,450,98,2,10,54,13,72.6,Compensation,0,48.22,No
LA109398,Sabarkantha,811,560,251,543,138,4,10,112,15,92.2,Handover,9,30.95,No
LA109399,Sabarkantha,1339,528,811,970,129,10,12,0,14,83.0,Compensation,21,60.57,Yes
LA109400,Sabarkantha,1175,495,680,1401,400,5,8,0,23,59.2,Compensation,18,57.87,No
LA109401,Kheda,743,535,208,493,292,6,8,3,13,85.8,Acquisition,64,27.99,No
LA109402,Jamnagar,1468,1060,408,1178,736,2,7,0,21,71.3,Acquisition,13,27.79,Yes
LA109403,Patan,1472,993,479,1999,1299,8,11,44,27,69.8,Acquisition,17,32.54,Yes
LA109404,Navsari,694,506,188,843,176,7,7,0,12,79.9,Acquisition,0,27.09,No
LA109405,Panchmahal,1157,766,391,1604,576,6,8,0,26,71.5,Compensation,14,33.79,No
LA109406,Kheda,546,435,111,734,358,5,12,25,17,82.7,Acquisition,14,20.33,No
LA109407,Vadodara,1324,993,331,1101,543,11,10,0,19,81.8,Handover,41,25.0,Yes
LA109408,Ahmedabad,592,395,197,663,173,3,7,24,15,66.1,Compensation,22,33.28,No
LA109409,Navsari,424,267,157,378,119,2,10,28,7,86.9,Acquisition,0,37.03,Yes
LA109410,Valsad,244,118,126,287,81,3,13,9,3,66.3,Compensation,32,51.64,No
LA109411,Gandhinagar,1272,617,655,1099,179,12,13,27,12,67.8,Compensation,24,51.49,No
LA109412,Banaskantha,480,258,222,265,52,4,12,40,8,71.9,Compensation,10,46.25,No
LA109413,Ahmedabad,1230,549,681,780,262,5,5,12,13,59.9,Compensation,7,55.37,Yes
LA109414,Kheda,175,171,4,218,49,3,7,20,7,92.0,Handover,4,2.29,No
LA109415,Valsad,776,524,252,485,247,4,8,11,9,71.3,Compensation,4,32.47,No
LA109416,Gandhinagar,670,529,141,730,73,3,9,16,8,78.7,Acquisition,17,21.04,No
LA109417,Navsari,686,521,165,907,195,8,5,33,10,87.9,Handover,38,24.05,No
LA109418,Mehsana,292,164,128,355,61,3,5,23,6,70.2,Acquisition,12,43.84,No
LA109419,Anand,157,95,62,145,74,5,5,48,8,67.5,Compensation,0,39.49,Yes
LA109420,Junagadh,552,405,147,407,172,3,8,16,9,80.9,Acquisition,17,26.63,No
LA109421,Ahmedabad,732,430,302,1010,511,8,10,46,9,67.5,Compensation,20,41.26,Yes
LA109422,Surat,1201,1177,24,1273,251,4,2,12,19,87.8,Handover,1,2.0,No
LA109423,Bhavnagar,721,556,165,660,54,5,8,0,15,82.9,Handover,18,22.88,No
LA109424,Banaskantha,406,223,183,568,237,5,11,1,10,75.1,Acquisition,4,45.07,No
LA109425,Vadodara,430,287,143,320,64,4,13,44,13,85.2,Acquisition,0,33.26,No
LA109426,Rajkot,937,663,274,888,132,5,5,53,11,74.7,Compensation,0,29.24,No
LA109427,Bhavnagar,682,575,107,442,98,3,10,0,8,87.8,Handover,4,15.69,No
LA109428,Kheda,1357,1054,303,899,520,6,12,7,12,79.8,Acquisition,3,22.33,Yes
LA109429,Banaskantha,688,465,223,625,93,4,10,0,9,74.7,Acquisition,50,32.41,No
LA109430,Navsari,872,160,712,1029,143,5,11,1,19,44.0,Notification,32,81.65,Yes
LA109431,Jamnagar,142,101,41,121,43,3,10,7,5,68.5,Acquisition,31,28.87,Yes
LA109432,Ahmedabad,331,304,27,387,100,4,9,16,7,89.4,Handover,23,8.16,No
LA109433,Rajkot,1283,679,604,1635,57,6,12,57,25,69.6,Compensation,15,47.08,Yes
LA109434,Rajkot,550,417,133,737,210,2,5,18,9,83.7,Acquisition,33,24.18,No
LA109435,Banaskantha,660,344,316,390,172,2,11,48,10,63.6,Acquisition,36,47.88,Yes
LA109436,Sabarkantha,906,377,529,1129,803,2,12,0,18,59.1,Objection,47,58.39,Yes
LA109437,Amreli,133,57,76,91,12,1,8,32,9,67.2,Objection,48,57.14,No
LA109438,Bharuch,785,683,102,925,475,3,9,21,19,92.0,Handover,51,12.99,No
LA109439,Jamnagar,552,268,284,488,55,6,8,1,10,75.8,Compensation,32,51.45,No
LA109440,Morbi,265,158,107,315,79,4,11,0,4,77.7,Compensation,12,40.38,No
LA109441,Bharuch,657,493,164,488,84,3,5,20,8,70.7,Compensation,23,24.96,No
LA109442,Anand,698,388,310,789,78,8,6,16,10,64.7,Objection,9,44.41,Yes
LA109443,Surat,320,203,117,212,70,2,10,22,8,72.1,Acquisition,2,36.56,No
LA109444,Valsad,837,566,271,588,345,5,10,8,14,82.2,Acquisition,27,32.38,No
LA109445,Banaskantha,1132,320,812,1249,467,7,13,66,14,57.8,Objection,17,71.73,Yes
LA109446,Navsari,437,372,65,373,35,1,12,26,7,91.8,Acquisition,13,14.87,No
LA109447,Ahmedabad,1452,1103,349,1718,840,5,8,6,12,82.6,Acquisition,3,24.04,No
LA109448,Valsad,938,780,158,1094,407,5,9,37,19,86.5,Handover,0,16.84,No
LA109449,Anand,1171,762,409,1299,294,5,12,19,24,80.8,Acquisition,33,34.93,No
LA109450,Bhavnagar,151,105,46,182,45,2,7,42,8,85.3,Acquisition,11,30.46,No
LA109451,Kheda,1163,960,203,1471,301,9,11,0,31,88.0,Handover,0,17.45,No
LA109452,Sabarkantha,538,265,273,737,257,7,4,23,14,74.2,Compensation,5,50.74,Yes
LA109453,Anand,1080,813,267,672,104,4,5,12,11,79.1,Acquisition,26,24.72,No
LA109454,Mehsana,1217,552,665,1295,551,8,10,56,18,60.6,Compensation,16,54.64,Yes
LA109455,Jamnagar,413,299,114,505,170,4,7,7,10,81.2,Handover,5,27.6,No
LA109456,Bhavnagar,426,391,35,317,62,2,9,53,7,80.6,Handover,33,8.22,No
LA109457,Bharuch,136,103,33,107,27,5,9,8,5,89.2,Acquisition,0,24.26,No
LA109458,Gandhinagar,928,557,371,733,331,3,8,0,13,71.3,Compensation,44,39.98,Yes
LA109459,Mehsana,1173,794,379,1249,677,7,7,32,13,79.3,Acquisition,45,32.31,No
LA109460,Vadodara,644,296,348,566,293,5,7,11,10,77.8,Compensation,45,54.04,No
LA109461,Surat,283,229,54,325,47,6,5,5,6,86.1,Acquisition,21,19.08,No
LA109462,Bhavnagar,509,256,253,560,141,3,7,43,11,85.1,Acquisition,1,49.71,Yes
LA109463,Mehsana,634,482,152,724,85,1,8,30,18,80.3,Acquisition,27,23.97,No
LA109464,Banaskantha,1379,728,651,1072,512,4,9,53,15,72.3,Acquisition,7,47.21,Yes
LA109465,Kheda,229,138,91,284,72,4,9,25,8,79.7,Compensation,0,39.74,No
LA109466,Bhavnagar,548,398,150,629,102,3,2,7,13,84.4,Acquisition,56,27.37,No
LA109467,Ahmedabad,975,630,345,651,275,6,8,12,17,88.9,Compensation,8,35.38,No
LA109468,Bhavnagar,393,224,169,287,146,3,8,0,3,70.9,Objection,40,43.0,Yes
LA109469,Junagadh,1333,664,669,1094,311,7,13,63,15,73.3,Acquisition,12,50.19,Yes
LA109470,Amreli,1369,599,770,1906,698,8,12,20,27,69.5,Acquisition,17,56.25,Yes
LA109471,Valsad,601,367,234,507,62,6,7,73,12,75.5,Handover,0,38.94,Yes
LA109472,Sabarkantha,1132,959,173,643,182,2,3,29,14,84.0,Handover,2,15.28,No
LA109473,Kheda,1146,884,262,776,177,5,12,12,15,81.6,Acquisition,30,22.86,No
LA109474,Vadodara,1039,424,615,602,292,4,14,36,10,60.0,Objection,15,59.19,Yes
LA109475,Bhavnagar,320,151,169,292,88,5,9,54,6,62.2,Objection,10,52.81,Yes
LA109476,Bhavnagar,121,57,64,153,15,3,11,13,7,65.4,Compensation,43,52.89,No
LA109477,Valsad,553,358,195,528,323,1,7,46,13,87.8,Acquisition,53,35.26,Yes
LA109478,Vadodara,240,133,107,313,83,3,8,37,5,78.1,Compensation,68,44.58,Yes
LA109479,Ahmedabad,474,367,107,281,116,3,5,96,3,86.1,Handover,0,22.57,Yes
LA109480,Banaskantha,976,706,270,949,343,4,8,24,13,90.5,Acquisition,16,27.66,Yes
LA109481,Patan,904,588,316,1138,227,1,7,14,15,77.7,Acquisition,16,34.96,No
LA109482,Gandhinagar,353,214,139,409,121,5,4,28,4,82.5,Compensation,51,39.38,No
LA109483,Surat,75,40,35,99,30,1,11,16,3,59.5,Compensation,19,46.67,Yes
LA109484,Mehsana,377,317,60,300,158,4,9,47,7,88.8,Handover,5,15.92,Yes
LA109485,Gandhinagar,709,592,117,710,289,5,6,9,20,79.8,Handover,5,16.5,Yes
LA109486,Valsad,1180,939,241,1368,353,5,8,9,22,78.0,Acquisition,4,20.42,Yes
LA109487,Rajkot,579,358,221,406,209,4,11,39,10,82.7,Acquisition,9,38.17,Yes
LA109488,Sabarkantha,464,254,210,596,232,5,10,0,12,75.6,Acquisition,22,45.26,Yes
LA109489,Patan,850,566,284,706,257,3,11,44,5,75.4,Compensation,13,33.41,No
LA109490,Valsad,153,44,109,97,12,3,7,63,9,51.9,Notification,43,71.24,Yes
LA109491,Mehsana,377,262,115,467,88,3,12,20,15,79.2,Acquisition,46,30.5,Yes
LA109492,Rajkot,102,39,63,121,18,4,7,5,7,55.6,Compensation,10,61.76,No
LA109493,Anand,812,457,355,1092,119,4,4,17,19,60.8,Compensation,28,43.72,No
LA109494,Gandhinagar,693,544,149,938,333,6,4,5,12,80.9,Handover,25,21.5,Yes
LA109495,Ahmedabad,895,468,427,717,76,2,9,36,15,68.3,Compensation,20,47.71,Yes
LA109496,Panchmahal,945,284,661,1065,474,3,13,71,17,61.9,Compensation,50,69.95,Yes
LA109497,Bhavnagar,623,325,298,903,16,8,9,8,14,56.2,Compensation,18,47.83,No
LA109498,Bharuch,1310,797,513,1008,194,5,12,26,10,78.9,Compensation,9,39.16,No
LA109499,Kheda,1382,895,487,1348,188,2,10,18,18,77.1,Acquisition,29,35.24,Yes
LA109500,Panchmahal,210,119,91,288,87,2,4,27,7,70.8,Objection,89,43.33,Yes
LA109501,Gandhinagar,1385,997,388,890,514,9,9,10,16,80.0,Acquisition,15,28.01,Yes
LA109502,Vadodara,335,237,98,464,213,5,6,6,11,88.0,Handover,0,29.25,No
LA109503,Bhavnagar,410,170,240,406,130,6,11,0,12,65.9,Objection,44,58.54,No
LA109504,Bhavnagar,818,373,445,1107,285,4,8,35,17,58.0,Objection,25,54.4,Yes
LA109505,Morbi,92,74,18,102,21,2,7,16,2,83.3,Handover,0,19.57,No
LA109506,Navsari,578,212,366,667,184,9,9,9,5,52.4,Compensation,7,63.32,Yes
LA109507,Jamnagar,332,212,120,414,223,1,7,4,12,77.3,Acquisition,3,36.14,Yes
LA109508,Ahmedabad,750,431,319,458,18,4,8,14,11,81.1,Objection,0,42.53,No
LA109509,Junagadh,1232,795,437,1374,122,8,6,38,17,72.0,Acquisition,5,35.47,Yes
LA109510,Gandhinagar,1390,978,412,1920,1045,4,14,54,26,76.7,Handover,65,29.64,Yes
LA109511,Patan,357,202,155,504,117,4,10,1,11,70.3,Compensation,38,43.42,Yes
LA109512,Bhavnagar,840,472,368,1194,234,3,5,6,14,78.0,Acquisition,28,43.81,Yes
LA109513,Sabarkantha,738,460,278,835,252,9,11,89,9,74.0,Compensation,76,37.67,Yes
LA109514,Panchmahal,652,548,104,730,418,9,8,12,10,93.1,Handover,0,15.95,No
LA109515,Banaskantha,968,788,180,1014,332,5,6,20,18,92.5,Acquisition,2,18.6,No
LA109516,Valsad,1485,1056,429,1629,1034,6,7,0,34,92.6,Handover,23,28.89,Yes
LA109517,Morbi,638,315,323,702,272,2,12,7,13,60.5,Compensation,0,50.63,No
LA109518,Junagadh,144,113,31,85,34,4,6,32,3,88.1,Acquisition,28,21.53,No
LA109519,Amreli,1379,1109,270,869,35,2,5,35,14,87.4,Acquisition,4,19.58,No
LA109520,Banaskantha,1402,699,703,1553,473,3,21,29,26,64.5,Objection,31,50.14,Yes
LA109521,Amreli,517,334,183,431,162,6,12,84,8,65.0,Compensation,0,35.4,Yes
LA109522,Banaskantha,777,579,198,638,33,10,6,21,7,85.8,Acquisition,7,25.48,No
LA109523,Anand,1301,1150,151,942,115,1,13,38,12,85.8,Acquisition,0,11.61,No
LA109524,Kheda,780,522,258,991,41,5,9,78,10,76.9,Acquisition,15,33.08,Yes
LA109525,Jamnagar,748,469,279,1061,332,8,3,22,14,85.6,Acquisition,39,37.3,Yes
LA109526,Surat,1387,732,655,1546,1073,2,13,6,22,58.3,Objection,9,47.22,Yes
LA109527,Sabarkantha,1252,792,460,1754,591,7,6,45,23,78.9,Handover,32,36.74,Yes
LA109528,Sabarkantha,786,394,392,1058,276,5,6,0,16,67.6,Compensation,0,49.87,No
LA109529,Kheda,284,231,53,212,80,3,5,45,20,82.5,Acquisition,42,18.66,No
LA109530,Bhavnagar,686,302,384,472,134,5,12,21,7,69.4,Objection,7,55.98,Yes
LA109531,Kheda,1031,514,517,763,640,3,12,14,11,79.3,Acquisition,33,50.15,Yes
LA109532,Anand,445,311,134,283,97,2,7,2,7,83.6,Acquisition,0,30.11,No
LA109533,Vadodara,829,652,177,891,330,4,4,27,21,86.9,Acquisition,4,21.35,No
LA109534,Rajkot,1005,757,248,808,60,4,9,10,17,78.6,Acquisition,20,24.68,No
LA109535,Ahmedabad,173,84,89,237,154,3,6,19,10,60.8,Objection,8,51.45,No
LA109536,Patan,876,268,608,965,289,5,8,33,14,66.3,Objection,14,69.41,Yes
LA109537,Panchmahal,1120,478,642,978,313,7,11,8,21,65.6,Compensation,1,57.32,No
LA109538,Amreli,361,151,210,518,280,6,8,13,9,67.4,Compensation,28,58.17,No
LA109539,Amreli,845,394,451,1190,163,3,9,30,15,77.6,Compensation,10,53.37,Yes
LA109540,Bhavnagar,1079,771,308,1350,515,3,9,12,15,84.6,Handover,23,28.54,Yes
LA109541,Kheda,114,68,46,144,31,8,8,32,5,67.3,Compensation,25,40.35,No
LA109542,Morbi,984,659,325,1407,378,13,8,1,17,70.1,Compensation,41,33.03,Yes
LA109543,Valsad,426,318,108,465,100,4,13,51,6,81.5,Acquisition,38,25.35,No
LA109544,Gandhinagar,626,368,258,840,525,6,8,44,22,76.5,Compensation,6,41.21,Yes
LA109545,Vadodara,990,718,272,602,265,3,9,9,13,74.1,Compensation,37,27.47,No
LA109546,Kheda,56,43,13,59,36,4,8,0,3,90.5,Acquisition,4,23.21,No
LA109547,Panchmahal,74,37,37,74,4,2,10,0,5,62.3,Objection,5,50.0,No
LA109548,Gandhinagar,697,385,312,407,196,6,7,0,15,74.3,Acquisition,5,44.76,Yes
LA109549,Panchmahal,1428,893,535,897,380,0,13,46,11,77.1,Compensation,31,37.46,No
LA109550,Gandhinagar,58,33,25,33,3,3,9,29,3,73.3,Compensation,16,43.1,No
LA109551,Sabarkantha,1194,605,589,973,352,4,10,7,15,76.7,Acquisition,15,49.33,Yes
LA109552,Anand,158,119,39,95,9,3,7,17,7,80.7,Compensation,14,24.68,No
LA109553,Sabarkantha,759,501,258,707,210,5,7,19,10,76.5,Acquisition,27,33.99,No
LA109554,Bhavnagar,674,216,458,864,111,5,7,15,11,39.7,Notification,16,67.95,No
LA109555,Patan,729,493,236,804,358,4,11,16,14,86.0,Compensation,11,32.37,No
LA109556,Amreli,168,106,62,194,55,4,13,2,4,68.8,Acquisition,14,36.9,No
LA109557,Anand,1143,541,602,661,206,7,8,9,17,75.3,Compensation,0,52.67,Yes
LA109558,Banaskantha,449,233,216,586,126,1,8,16,12,60.2,Objection,14,48.11,No
LA109559,Navsari,1168,866,302,796,262,5,12,15,16,79.3,Compensation,18,25.86,Yes
LA109560,Anand,1001,640,361,823,328,6,10,33,16,85.7,Acquisition,21,36.06,Yes
LA109561,Vadodara,849,557,292,862,628,2,6,24,15,67.5,Acquisition,25,34.39,Yes
LA109562,Morbi,497,348,149,689,391,7,8,0,10,67.5,Acquisition,6,29.98,No
LA109563,Sabarkantha,996,677,319,1443,336,6,12,0,25,85.1,Acquisition,20,32.03,No
LA109564,Ahmedabad,1497,1157,340,1878,407,5,5,15,29,75.1,Handover,0,22.71,No
LA109565,Rajkot,1389,660,729,1676,95,5,9,15,21,76.7,Acquisition,41,52.48,Yes
LA109566,Banaskantha,1379,913,466,1413,257,6,7,8,15,79.5,Acquisition,27,33.79,No
LA109567,Jamnagar,368,129,239,423,177,2,7,56,9,73.7,Compensation,36,64.95,Yes
LA109568,Anand,899,743,156,611,214,6,4,7,11,84.8,Acquisition,38,17.35,Yes
LA109569,Surat,627,324,303,497,202,4,8,1,4,78.9,Compensation,23,48.33,No
LA109570,Bhavnagar,1453,810,643,2087,473,8,9,122,21,86.5,Compensation,17,44.25,Yes
LA109571,Navsari,1428,759,669,2044,1044,6,15,42,30,63.9,Compensation,48,46.85,Yes
LA109572,Bhavnagar,1309,886,423,1100,269,5,6,5,18,70.1,Acquisition,43,32.31,No
LA109573,Navsari,286,210,76,219,24,2,10,15,5,88.6,Handover,4,26.57,No
LA109574,Valsad,512,426,86,387,81,7,5,66,16,92.5,Handover,90,16.8,Yes
LA109575,Navsari,1082,860,222,1067,268,8,6,52,21,74.3,Acquisition,12,20.52,No
LA109576,Gandhinagar,1137,263,874,854,230,6,10,38,11,47.5,Notification,0,76.87,No
LA109577,Vadodara,558,227,331,633,336,5,7,24,13,63.8,Objection,0,59.32,Yes
LA109578,Sabarkantha,248,159,89,153,44,1,5,84,5,66.3,Acquisition,38,35.89,No
LA109579,Gandhinagar,248,118,130,160,61,6,4,31,3,59.1,Compensation,27,52.42,No
